,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
1945,1945,1945,15330,15330,,17523,22-24,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.3333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,label5x,,,4,0,0,0.5
1947,1947,1947,15371,15371,,17576,40-44,Ontario,Male,German,English,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.6666666666666666,0,0.35294117647058826,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-0-0.35294117647058826-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label5x,,,4,0,0,1.0
1948,1948,1948,15412,15412,,17628,60-64,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Other Managers,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,label6x,,,5,0,0,1.0
1949,1949,1949,15421,15421,,17638,35-39,Ontario,Female,French,English,Other Certificate/Diploma Not Univ,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.5333333333333333,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.5333333333333333-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,8,0.0,0.375,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,label2x,label4x,,1,3,0,0.625
1950,1950,1950,15472,15472,,17706,30-34,Ontario,Male,English,English,Not Stated,Not Employed,Other Managers,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,5,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,label5x,label4x,,4,3,0,0.8
1951,1951,1951,15473,15473,,17707,70+,Ontario,Male,English,French,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,18,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0015,label11x,label5x,,10,4,0,1.0
1952,1952,1952,15474,15474,,17708,19 Years,Ontario,Female,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,0.2,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,1.0,,0.2-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-1.0,6,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,label3x,label4x,label2x,2,3,1,0.9999999999999999
1954,1954,1954,15530,15530,,17785,50-54,Quebec,Female,English,French,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.7333333333333333,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.5,0.2222222222222222,0,1.0,,0.7333333333333333-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.5-0.2222222222222222-0-1.0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label7x,label1x,,6,0,0,1.0
1956,1956,1956,15556,15556,,17813,45-49,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.6666666666666666,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0004166666666666667,label10x,label1x,,9,0,0,1.0
1957,1957,1957,15563,15563,,17822,55-59,Alberta,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.8,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.8-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005833333333333334,label4x,label1x,,3,0,0,0.5714285714285714
1960,1960,1960,15628,15628,,17906,22-24,Ontario,Male,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,0.3333333333333333,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label3x,,,2,0,0,1.0
1961,1961,1961,15637,15637,,17915,60-64,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Clerical/Secretarial,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.0-0-1.0,4,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label4x,,,3,0,0,0.5
1962,1962,1962,15662,15662,,17950,45-49,Ontario,Female,French,English,Bachelors Degrees,Part-Time,Other,,,,0.6666666666666666,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,1.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-1.0-0.1111111111111111-0-1.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label5x,,,4,0,0,1.0
1963,1963,1963,15672,15672,,17964,70+,Ontario,Male,English,French,High School Graduation Certificate,Full-Time,Unskilled,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.5,0.0,1.0,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.5-0.0-1.0-0-1.0,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0004166666666666667,label10x,label1x,,9,0,0,1.0
1964,1964,1964,15688,15688,,17983,30-34,Ontario,Female,French,English,Univ Cert/Dipl Below Bachelor Level,Part-Time,Other,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,1.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-1.0-0.1111111111111111-0-1.0,6,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,label5x,label1x,label4x,4,0,3,0.9999999999999999
1965,1965,1965,15780,15780,,18091,30-34,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,7,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0005833333333333334,label7x,label1x,,6,0,0,1.0
1966,1966,1966,15791,15791,,18105,65-69,Ontario,Female,English,English,Masters Degrees,Not Employed,Other,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.1,0.5,0.1111111111111111,0,0.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.1-0.5-0.1111111111111111-0-0.0,11,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0009166666666666666,label6x,label10x,label3x,5,9,2,0.8181818181818181
1967,1967,1967,15810,15810,,18128,30-34,Alberta,Female,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.0,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,0.4666666666666667-0.0-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,label1x,label5x,,0,4,0,1.0
1968,1968,1968,15835,15835,,18157,30-34,Alberta,Male,Other,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.4666666666666667,0.0,0,0.7058823529411765,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.0-0-0.7058823529411765-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,16,0.125,0.0625,0.125,0.125,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0013333333333333333,label8x,label1x,label2x,7,0,1,0.75
1969,1969,1969,15839,15839,,18163,60-64,Ontario,Male,Indian-Other,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,0.8666666666666667,0.6666666666666666,0,0.5294117647058824,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.5294117647058824-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,5,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,label3x,label1x,,2,0,0,0.8
1970,1970,1970,15890,15890,,18236,50-54,Alberta,Female,French,English,Other Certificate/Diploma Not Univ,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.7333333333333333,0.0,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.7333333333333333-0.0-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,12,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.001,label10x,label1x,label5x,9,0,4,1.0
1972,1972,1972,15904,15904,,18256,65-69,Quebec,Female,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,label3x,,,2,0,0,0.5
1974,1974,1974,16001,16001,,18381,45-49,Manitoba,Male,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.6666666666666666,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,1.0,,0.6666666666666666-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-1.0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.00025,label7x,label4x,,6,3,0,1.0
1975,1975,1975,16014,16014,,18397,18 Years,Ontario,Male,English,English,High School Graduation Certificate,Part-Time,Professionals,,,,0.13333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,1.0,0.4444444444444444,0,1.0,,0.13333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-1.0-0.4444444444444444-0-1.0,5,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,label3x,label4x,,2,3,0,1.0
1976,1976,1976,16033,16033,,18422,65-69,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Professionals,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.00025,label7x,label6x,,6,5,0,1.0
1977,1977,1977,16034,16034,,18423,45-49,Quebec,Female,French,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.6666666666666666,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.6666666666666666-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label3x,,,2,0,0,1.0
1979,1979,1979,16062,16062,,18460,65-69,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Senior Managers/Owners,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,6,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,label6x,label4x,,5,3,0,1.0
1980,1980,1980,16086,16086,,18489,50-54,Ontario,Female,English,French,Elementary School Graduation Cert,Not Employed,Clerical/Secretarial,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.4,0.5,0.0,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.4-0.5-0.0-0-1.0,4,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label4x,,,3,0,0,0.5
1981,1981,1981,16097,16097,,18502,60-64,Quebec,Male,French,English,Bachelors Degrees,Full-Time,Other,,,,0.8666666666666667,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,5,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,label5x,label4x,,4,3,0,1.0
1982,1982,1982,16117,16117,,18526,30-34,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Clerical/Secretarial,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.0,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.0-0-1.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,label5x,,,4,0,0,1.0
1983,1983,1983,16155,16155,,18569,60-64,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Unskilled,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,1.0,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-1.0-0-1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,label5x,,,4,0,0,1.0
1984,1984,1984,16209,16209,,18636,15-17,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.06666666666666668,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.8888888888888888,0,1.0,,0.06666666666666668-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.8888888888888888-0-1.0,8,0.375,0.25,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,label1x,label2x,label3x,0,1,2,0.75
1985,1985,1985,16229,16229,,18660,40-44,Quebec,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.6,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,0.6923076923076923,,0.6-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-0.6923076923076923,18,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0015,label1x,label10x,label3x,0,9,2,0.5555555555555556
1986,1986,1986,16241,16241,,18674,65-69,Quebec,Male,French,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,6,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0005,label8x,label1x,,7,0,0,0.8333333333333333
1987,1987,1987,16250,16250,,18685,50-54,Ontario,Female,French,English,Elementary School Graduation Cert,Full-Time,Skilled,,,,0.7333333333333333,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.4,0.0,0.7777777777777778,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.4-0.0-0.7777777777777778-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label2x,,,1,0,0,1.0
1991,1991,1991,16335,16335,,18796,35-39,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.5333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.5333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,label1x,,,0,0,0,0.5
1992,1992,1992,16363,16363,,18838,30-34,British Columbia,Male,English,English,High School Graduation Certificate,Not Employed,Clerical/Secretarial,,,,0.4666666666666667,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.0,0,1.0,,0.4666666666666667-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.0-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label2x,,,1,0,0,1.0
1993,1993,1993,16387,16387,,18868,40-44,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,0.6,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,0.6-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label4x,,,3,0,0,1.0
1994,1994,1994,16392,16392,,18875,70+,Ontario,Male,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,0.6923076923076923,,1.0-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-0.6923076923076923,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0009166666666666666,label10x,label6x,label2x,9,5,1,1.0
1996,1996,1996,16442,16442,,18942,30-34,Ontario,Female,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0005,label7x,label1x,,6,0,0,1.0
1998,1998,1998,16527,16527,,19051,50-54,Alberta,Male,English,English,Elementary School Graduation Cert,Part-Time,Other Managers,,,,0.7333333333333333,0.0,0,0.2352941176470588,0.2352941176470588,0.4,1.0,0.2222222222222222,0,1.0,,0.7333333333333333-0.0-0-0.2352941176470588-0.2352941176470588-0.4-1.0-0.2222222222222222-0-1.0,8,0.125,0.25,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,label4x,label2x,label1x,3,1,0,0.75
2000,2000,2000,16569,16569,,19101,25-29,Ontario,Female,English,French,High School Graduation Certificate,Not Employed,Other,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00025,label7x,,,6,0,0,1.0
2002,2002,2002,16626,16626,,19176,45-49,Alberta,Male,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.6666666666666666,0.0,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.0-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,label2x,,,1,0,0,1.0
2003,2003,2003,16637,16637,,19192,65-69,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Clerical/Secretarial,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.0,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.0-0-1.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,label6x,,,5,0,0,1.0
2004,2004,2004,16668,16668,,19231,65-69,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,5,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,label3x,label1x,,2,0,0,0.8
2006,2006,2006,16725,16725,,19307,25-29,British Columbia,Female,English,English,High School Graduation Certificate,Full-Time,Unskilled,,,,0.4,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.0,1.0,0,1.0,,0.4-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.0-1.0-0-1.0,26,0.11538461538461539,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0021666666666666666,label8x,label1x,label2x,7,0,1,0.9615384615384617
2008,2008,2008,16971,16971,,19612,70+,Quebec,Male,French,English,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,4,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label5x,label3x,,4,2,0,1.0
2009,2009,2009,17066,17066,,19731,45-49,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,0.7692307692307693,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-0.7692307692307693,4,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,label4x,label1x,,3,0,0,0.75
