,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
1242,1242,1545,1545,9724,9724,,10668,60-64,Ontario,Female,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,31,0.1935483870967742,0.03225806451612903,0.0,0.12903225806451613,0.0,0.0,0.040223018717642375,0.04221425726802071,0.0,0.0,0.0,0.0,0.0013351709880265311,label1x,label4x,label8x,0,3,7,0.364794902429311
1243,1243,1546,1546,9726,9726,,10670,65-69,Alberta,Male,English,English,Masters Degrees,Not Employed,Other,,,,0.9333333333333332,0.0,0,0.2352941176470588,0.2352941176470588,0.1,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.0-0-0.2352941176470588-0.2352941176470588-0.1-0.5-0.1111111111111111-0-1.0,6,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002584201912309415,label3x,label1x,,2,0,0,0.5
1244,1244,1547,1547,9734,9734,,10681,40-44,Alberta,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.6,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,18,0.28444444444444444,0.06888888888888889,0.0,0.06222222222222223,0.0,0.06222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0007752605736928245,label1x,label2x,label4x,0,1,3,0.41555555555555557
1245,1245,1548,1548,9736,9736,,10683,65-69,British Columbia,Female,English,English,None,Full-Time,Other,,,,0.9333333333333332,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.6,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.6-0.0-0.1111111111111111-0-1.0,6,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002584201912309415,label1x,label4x,,0,3,0,0.8333333333333333
1246,1246,1550,1550,9757,9757,,10709,70+,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Part-Time,Other,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,1.0,0.1111111111111111,0,0.7692307692307693,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-1.0-0.1111111111111111-0-0.7692307692307693,23,0.2608695652173913,0.043478260869565216,0.06385869565217392,0.21739130434782608,0.050271739130434784,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0009906107330519426,label1x,label4x,label3x,0,3,2,0.5421195652173914
1247,1247,1551,1551,9763,9763,,10716,65-69,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Professionals,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,18,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0007752605736928245,label1x,label2x,,0,1,0,0.4444444444444444
1248,1248,1552,1552,9771,9771,,10724,70+,Manitoba,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,1.0,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,49,0.04081632653061224,0.0209172104215836,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.03058910639085566,0.0,0.0021104315617193558,label1x,label11x,label2x,0,10,1,0.09232264334305151
1249,1249,1553,1553,9786,9786,,10743,35-39,Quebec,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.5333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,13,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0005599104143337066,label1x,label7x,label2x,0,6,1,0.6923076923076923
1250,1250,1554,1554,9789,9789,,10746,55-59,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Unskilled,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-1.0-0-1.0,14,0.0,0.0,0.08258928571428571,0.3080357142857143,0.08258928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006029804462055302,label4x,label3x,,3,2,0,0.390625
1251,1251,1556,1556,9795,9795,,10753,70+,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,9,0.48148148148148145,0.18518518518518517,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038763028684641226,label1x,label2x,label4x,0,1,3,0.7777777777777777
1252,1252,1557,1557,9818,9818,,10778,70+,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.6923076923076923,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.6923076923076923,35,0.23090379008746353,0.0880466472303207,0.06413994169096211,0.14285714285714285,0.03090379008746356,0.03090379008746356,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0015074511155138254,label1x,label4x,label2x,0,3,1,0.46180758017492707
1253,1253,1558,1558,9819,9819,,10779,60-64,Ontario,Female,French,English,Masters Degrees,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.8666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.1,0.5,0.8888888888888888,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.1-0.5-0.8888888888888888-0-1.0,12,0.3958333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516840382461883,label1x,label2x,label3x,0,1,2,0.6458333333333334
1254,1254,1559,1559,9836,9836,,10803,30-34,Ontario,Male,French,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.4666666666666667,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,8,0.125,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445602549745887,label2x,label1x,,1,0,0,0.5
1255,1255,1561,1561,9863,9863,,10835,22-24,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,9,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038763028684641226,label1x,label2x,,0,1,0,0.7777777777777777
1256,1256,1562,1562,9869,9869,,10841,18 Years,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.13333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.8888888888888888,0,1.0,,0.13333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.8888888888888888-0-1.0,54,0.12962962962962962,0.037037037037037035,0.039496527777777776,0.1117259837962963,0.038266782407407406,0.0,0.040111400462962965,0.0,0.0,0.02097800925925926,0.0,0.0,0.0023257817210784737,label1x,label4x,label7x,0,3,6,0.2814670138888889
1257,1257,1563,1563,9877,9877,,10850,50-54,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-1.0,13,0.5384615384615384,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005599104143337066,label1x,label2x,label4x,0,1,3,0.923076923076923
1258,1258,1564,1564,9884,9884,,10857,35-39,Ontario,Male,English,English,Bachelors Degrees,Full-Time,Professionals,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,7,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label4x,label2x,label7x,3,1,6,0.857142857142857
1259,1259,1565,1565,9897,9897,,10874,70+,Ontario,Male,French,English,Elementary School Graduation Cert,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,18,0.1111111111111111,0.0,0.13271604938271606,0.29320987654320985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007752605736928245,label4x,label3x,label1x,3,2,0,0.537037037037037
1260,1260,1567,1567,9908,9908,,10888,15-17,British Columbia,Female,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.06666666666666668,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,14,0.6428571428571429,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006029804462055302,label1x,label2x,label5x,0,1,4,0.9285714285714286
1261,1261,1568,1568,9929,9929,,10915,40-44,Ontario,Female,English,French,High School Graduation Certificate,Part-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,1.0,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-1.0-0.1111111111111111-0-1.0,29,0.1724137931034483,0.06896551724137931,0.07139008620689655,0.06896551724137931,0.0,0.04660560344827586,0.03933189655172414,0.0,0.0,0.0,0.0,0.0,0.0012490309242828839,label1x,label3x,label2x,0,2,1,0.31276939655172414
1262,1262,1569,1569,9935,9935,,10922,20-21,Alberta,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.26666666666666666,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.26666666666666666-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,33,0.09090909090909091,0.030303030303030304,0.03167087542087542,0.09090909090909091,0.0,0.0,0.0,0.0453493265993266,0.0,0.0,0.0,0.0,0.0014213110517701784,label1x,label8x,label3x,0,7,2,0.16792929292929293
1263,1263,1570,1570,9944,9944,,10931,50-54,Ontario,Female,English,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Skilled,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.7777777777777778,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.7777777777777778-0-1.0,7,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label4x,label1x,label2x,3,0,1,0.857142857142857
1264,1264,1571,1571,9959,9959,,10949,35-39,Quebec,Male,English,English,Elementary School Graduation Cert,Not Employed,Professionals,,,,0.5333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.4444444444444444,0,1.0,,0.5333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.4444444444444444-0-1.0,68,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.1775188381137579,0.04516589693728731,0.0,0.0,0.0,0.02029654837141468,0.0,0.0,0.0,0.0029287621672840036,label4x,label1x,label5x,3,0,4,0.31092002916869227
1265,1265,1572,1572,9985,9985,,10981,70+,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Skilled,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.7777777777777778,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.7777777777777778-0-1.0,12,0.08333333333333333,0.0,0.0,0.4166666666666667,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516840382461883,label4x,label5x,label1x,3,4,0,0.7291666666666667
1266,1266,1574,1574,9994,9994,,10991,25-29,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,22,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.06676136363636363,0.0,0.052556818181818184,0.0,0.0,0.0,0.0,0.0,0.0009475407011801188,label1x,label2x,label5x,0,1,4,0.4758522727272727
1267,1267,1575,1575,10005,10005,,11003,45-49,Quebec,Female,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.6666666666666666,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,20,0.25,0.0,0.06944444444444445,0.05,0.0,0.0,0.05972222222222222,0.0,0.0,0.0,0.0,0.0,0.0008614006374364717,label1x,label3x,label7x,0,2,6,0.37916666666666665
1268,1268,1576,1576,10011,10011,,11011,45-49,Quebec,Female,English,French,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.6666666666666666,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00017228012748729435,label7x,label4x,,6,3,0,0.75
1269,1269,1577,1577,10024,10024,,11026,50-54,Quebec,Male,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.7333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,1.0,,0.7333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-1.0,5,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021535015935911792,label3x,,,2,0,0,0.35
1270,1270,1578,1578,10030,10030,,11032,55-59,Manitoba,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.8,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.8888888888888888,0,1.0,,0.8-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.8888888888888888-0-1.0,44,0.11363636363636363,0.023435042466184334,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.03405158854985845,0.0,0.0018950814023602376,label1x,label4x,label11x,0,3,10,0.21586977036804028
1271,1271,1579,1579,10049,10049,,11056,30-34,Ontario,Female,French,English,High School Graduation Certificate,Full-Time,Professionals,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.4444444444444444,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.4444444444444444-0-1.0,8,0.0,0.0,0.0,0.625,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0003445602549745887,label4x,label7x,,3,6,0,0.875
1272,1272,1580,1580,10055,10055,,11062,30-34,Ontario,Male,French,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.4666666666666667,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,24,0.2552083333333333,0.16666666666666666,0.0625,0.125,0.0,0.041666666666666664,0.046875,0.0,0.0,0.0,0.0,0.0,0.001033680764923766,label1x,label2x,label4x,0,1,3,0.546875
1273,1273,1582,1582,10090,10090,,11107,25-29,Ontario,Female,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,7,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label1x,,,0,0,0,0.5357142857142857
1274,1274,1584,1584,10117,10117,,11137,40-44,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Skilled,,,,0.6,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.7777777777777778,0,1.0,,0.6-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.7777777777777778-0-1.0,28,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.0,0.08928571428571429,0.0,0.0,0.0,0.03928571428571429,0.0,0.0,0.0012059608924110605,label4x,label6x,label10x,3,5,9,0.2357142857142857
1275,1275,1586,1586,10135,10135,,11160,30-34,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4666666666666667,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,25,0.2,0.0,0.04,0.12,0.04,0.0,0.0,0.06285714285714286,0.0,0.0,0.0,0.0,0.0010767507967955896,label1x,label4x,label8x,0,3,7,0.3828571428571429
1276,1276,1588,1588,10139,10139,,11164,55-59,Quebec,Male,English,French,Elementary School Graduation Cert,Full-Time,Other,,,,0.8,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.4,0.0,0.1111111111111111,0,1.0,,0.8-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.4-0.0-0.1111111111111111-0-1.0,15,0.4666666666666667,0.0,0.0962962962962963,0.08148148148148149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006460504780773538,label1x,label3x,label4x,0,2,3,0.6444444444444445
1277,1277,1589,1589,10153,10153,,11179,22-24,Ontario,Male,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Clerical/Secretarial,,,,0.3333333333333333,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.3333333333333333-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.0-0-1.0,9,0.1111111111111111,0.1527777777777778,0.0,0.2222222222222222,0.1527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038763028684641226,label4x,label2x,label1x,3,1,0,0.4861111111111111
1278,1278,1591,1591,10159,10159,,11186,30-34,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,0.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-0.0,104,0.15462083082932693,0.03861647385817308,0.020005446213942308,0.11569448617788461,0.019385704627403848,0.00977032001201923,0.00977032001201923,0.011319673978365384,0.0,0.010390061598557692,0.0,0.0,0.004479283314669653,label1x,label4x,label2x,0,3,1,0.30893179086538464
1279,1279,1592,1592,10161,10161,,11188,70+,Ontario,Male,Other,English,Elementary School Graduation Cert,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,1.0,0.6666666666666666,0,0.7058823529411765,0.2352941176470588,0.4,0.5,0.8888888888888888,0,1.0,,1.0-0.6666666666666666-0-0.7058823529411765-0.2352941176470588-0.4-0.5-0.8888888888888888-0-1.0,173,0.13887741994678413,0.03493351542484491,0.005879156168173509,0.08680577611213448,0.03488234629853127,0.005880920620805014,0.0,0.0,0.006886658620762667,0.006031781320798662,0.0,0.006584937220775371,0.00745111551382548,label1x,label4x,label2x,0,3,1,0.26061671148376353
1280,1280,1596,1596,10231,10231,,11267,40-44,Ontario,Female,English,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,13,0.3076923076923077,0.0,0.10769230769230768,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005599104143337066,label1x,label4x,label3x,0,3,2,0.6923076923076923
1281,1281,1597,1597,10251,10251,,11291,30-34,Quebec,Female,English,English,Elementary School Graduation Cert,Not Employed,Skilled,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.7777777777777778,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.7777777777777778-0-1.0,7,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label1x,,,0,0,0,0.42857142857142855
1282,1282,1598,1598,10261,10261,,11305,70+,Quebec,Female,French,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,1.0,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,1.0-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,9,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038763028684641226,label1x,label2x,label5x,0,1,4,0.6666666666666667
