,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores,total1
1414,1700,1700,11255,11255,,12485,45-49,Ontario,Female,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,0.6923076923076923,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-0.6923076923076923,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,0.5,1.0
1416,1702,1702,11264,11264,,12497,65-69,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1417,1703,1703,11269,11269,,12502,25-29,Ontario,Male,English,French,High School Graduation Certificate,Not Employed,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,label8x,,,7,0,0,1.0,1.0
1419,1705,1705,11282,11282,,12517,40-44,British Columbia,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,label7x,,,6,0,0,1.0,1.0
1422,1709,1709,11314,11314,,12556,70+,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1423,1710,1710,11315,11315,,12557,45-49,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Senior Managers/Owners,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.5555555555555556,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.5555555555555556-0-1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,1.0,1.0
1424,1711,1711,11335,11335,,12581,50-54,British Columbia,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.7333333333333333,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1426,1713,1713,11341,11341,,12587,19 Years,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.2,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.2-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,label8x,,,7,0,0,1.0,1.0
1427,1714,1714,11359,11359,,12608,22-24,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.3333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,1.0,1.0
1429,1716,1716,11369,11369,,12619,25-29,British Columbia,Female,French,French,High School Graduation Certificate,Full-Time,Clerical/Secretarial,,,,0.4,0.1111111111111111,1,0.29411764705882354,0.29411764705882354,0.5,0.0,0.0,0,1.0,,0.4-0.1111111111111111-1-0.29411764705882354-0.29411764705882354-0.5-0.0-0.0-0-1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,label8x,,,7,0,0,1.0,1.0
1432,1721,1721,11418,11418,,12685,35-39,Quebec,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.5333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,1.0,1.0
1433,1722,1722,11430,11430,,12701,70+,British Columbia,Female,French,English,Bachelors Degrees,Part-Time,Other,,,,1.0,0.1111111111111111,1,0.29411764705882354,0.2352941176470588,0.0,1.0,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-1-0.29411764705882354-0.2352941176470588-0.0-1.0-0.1111111111111111-0-1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1436,1726,1726,11492,11492,,12782,30-34,Nova Scotia,Female,Other,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4666666666666667,0.5555555555555556,1,0.7058823529411765,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.5555555555555556-1-0.7058823529411765-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1437,1727,1727,11515,11515,,12810,50-54,Alberta,Male,French,English,Trade Certificate/Diploma,Full-Time,Clerical/Secretarial,,,,0.7333333333333333,0.0,0,0.29411764705882354,0.2352941176470588,0.8,0.0,0.0,0,1.0,,0.7333333333333333-0.0-0-0.29411764705882354-0.2352941176470588-0.8-0.0-0.0-0-1.0,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,0.5,1.0
1438,1728,1728,11524,11524,,12821,65-69,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1445,1737,1737,11635,11635,,12953,60-64,Manitoba,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.8666666666666667,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1448,1740,1740,11675,11675,,13001,65-69,Ontario,Male,English,English,Masters Degrees,Full-Time,Other,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.1,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.1-0.0-0.1111111111111111-0-1.0,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,0.5,1.0
1452,1744,1744,11696,11696,,13031,30-34,Quebec,Male,English,French,Trade Certificate/Diploma,Full-Time,Clerical/Secretarial,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.8,0.0,0.0,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.8-0.0-0.0-0-1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,1.0,1.0
1456,1749,1749,11786,11786,,13146,60-64,Ontario,Female,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,label7x,,,6,0,0,1.0,1.0
1458,1751,1751,11800,11800,,13162,65-69,Saskatchewan,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.9333333333333332,1.0,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-1.0-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1461,1758,1758,11850,11850,,13224,30-34,Alberta,Female,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4666666666666667,0.0,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.0-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1465,1762,1762,11893,11893,,13274,65-69,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Unskilled,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1467,1766,1766,11989,11989,,13384,65-69,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,6,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,0.3333333333333333,1.0
1469,1768,1768,11993,11993,,13391,25-29,Ontario,Male,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,0.4,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.4-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1477,1780,1780,12205,12205,,13660,70+,British Columbia,Male,French,English,Elementary School Graduation Cert,Full-Time,Other,,,,1.0,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,1.0,1.0
1483,1789,1789,12308,12308,,13785,70+,Alberta,Female,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,1.0,0.0,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,1.0-0.0-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,label10x,,,9,0,0,1.0,1.0
1484,1790,1790,12322,12322,,13799,30-34,Quebec,Male,English,English,High School Graduation Certificate,Part-Time,Other,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,0.3333333333333333,1.0
1485,1791,1791,12337,12337,,13816,25-29,Ontario,Male,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,0.5,1.0
1487,1793,1793,12353,12353,,13834,65-69,Alberta,Male,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.9333333333333332,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,1.0,1.0
1489,1798,1798,12452,12452,,13954,22-24,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.3333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,6,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,0.5,1.0
1490,1799,1799,12454,12454,,13956,60-64,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1492,1801,1801,12481,12481,,13988,40-44,Alberta,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1494,1805,1805,12595,12595,,14121,30-34,Quebec,Male,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-1.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,1.0,1.0
1495,1806,1806,12599,12599,,14126,60-64,Ontario,Male,English,English,Masters Degrees,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.1,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.1-0.0-0.1111111111111111-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1496,1807,1807,12615,12615,,14146,65-69,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.6923076923076923,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.6923076923076923,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,0.5,1.0
1497,1808,1808,12625,12625,,14157,70+,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,label10x,,,9,0,0,1.0,1.0
1498,1809,1809,12627,12627,,14159,50-54,Quebec,Male,English,English,Elementary School Graduation Cert,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.7333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.8888888888888888,0,1.0,,0.7333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.8888888888888888-0-1.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,label6x,,,5,0,0,1.0,1.0
1499,1811,1811,12664,12664,,14203,22-24,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Professionals,,,,0.3333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.4444444444444444,0,1.0,,0.3333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.4444444444444444-0-1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1502,1815,1815,12696,12696,,14241,20-21,Alberta,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.26666666666666666,0.0,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.26666666666666666-0.0-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label4x,,,3,0,0,1.0,1.0
1504,1818,1818,12728,12728,,14276,50-54,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Clerical/Secretarial,,,,0.7333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0,0.0,,0.7333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.0-0-0.0,6,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,0.5,1.0
1507,1823,1823,12853,12853,,14438,45-49,Ontario,Male,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1514,1831,1831,12939,12939,,14539,40-44,Quebec,Female,French,English,Bachelors Degrees,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.6,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.6-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,label6x,,,5,0,0,1.0,1.0
1515,1832,1832,12952,12952,,14554,65-69,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Senior Managers/Owners,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.5555555555555556,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.5555555555555556-0-1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,1.0,1.0
1517,1834,1834,12980,12980,,14588,55-59,Quebec,Female,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,1.0,1.0
1520,1838,1838,13139,13139,,14782,35-39,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Unskilled,,,,0.5333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.5333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,6,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,label5x,,,4,0,0,0.5,1.0
1521,1839,1839,13143,13143,,14788,30-34,British Columbia,Male,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label3x,,,2,0,0,1.0,1.0
1522,1840,1840,13153,13153,,14801,20-21,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,0.26666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,0.26666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label2x,,,1,0,0,0.5,1.0
1524,1843,1843,13225,13225,,14887,35-39,Manitoba,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.5333333333333333,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1525,1844,1844,13295,13295,,14977,55-59,Alberta,Female,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.8,0.0,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.8-0.0-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1526,1845,1845,13334,13334,,15027,65-69,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Clerical/Secretarial,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.0,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.0-0-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,label7x,,,6,0,0,1.0,1.0
1527,1847,1847,13412,13412,,15124,60-64,Ontario,Male,French,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,1.0,1.0
1528,1848,1848,13436,13436,,15155,30-34,British Columbia,Female,French,English,Bachelors Degrees,Not Employed,Other,,,,0.4666666666666667,0.1111111111111111,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.1111111111111111-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,0.5,1.0
1530,1850,1850,13465,13465,,15198,65-69,Alberta,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.9333333333333332,0.0,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.0-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,0.3333333333333333,1.0
1532,1852,1852,13493,13493,,15234,70+,Ontario,Female,English,English,High School Graduation Certificate,Part-Time,Other,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1x,,,0,0,0,0.5,1.0
